KalID^DatumKal^Ar^Manad^Dag^Rubrik^Innehall^Plats^Tid^Link
1^12/10/01 00:00:00^2001^12^10^Nobelfesten^partaj på G fast längre!^Stadshuset^21:00^http://www.dn.se§9^04/27/02 00:00:00^2002^4^27^Stockholms forsfestival^Freestyleutskottet ordnar uppvisning i samband med Sverigecuptävlingen i kanotslalom^Stockholm^hela dagen^http://www.kanotklubben-stromstararna.com§10^05/15/01 00:00:00^2001^5^15^SM i forssurfingsjonglering^Det hela går alltså ut på att man medans man surfar en våg skall jonglera med minst 2 st bollar så länge som möjligt.
Klassindelningen är:
- K1 2 bollar herrar
- K1 2 bollar damer
- K1 3 bollar herrar
- K1 3 bollar damer
- K1 nybisar (1 boll)^Bautavågen i Översvämningskoski^Whenever^§11^04/29/02 00:00:00^2002^4^29^Filmpremiär^PR-uppdrag i samband med Valborgsfirandet^Uppsala^^§12^04/30/02 00:00:00^2002^4^30^Uppvisning^Freestyleuppvisning i samband med valborgsforsränningen i Fyrisån^Uppsala^^§13^05/04/02 00:00:00^2002^5^4^Sverigecup 1^Första sverigecuptävlingen för säsongen.^Björbo^^§14^05/17/02 00:00:00^2002^5^17^Ljusnanfestivalen^Den populära Ljusnanfestivalen, för tredje året i rad!^Hovra, Ljusdal^17-20 maj^§15^05/19/02 00:00:00^2002^5^19^Sverigecup 2^Deltävling 2 i sverigcupen i den populära och lättpaddlade Hovravalsen^Hovra, Ljusdal^^§16^05/29/02 00:00:00^2002^5^29^För-VM^Testtävling inför nästa års VM^Graz, Österrike^29 maj - 1 juni^http://www.rodeoworlds.com/§17^06/16/02 00:00:00^2002^6^16^Landslagsläger för träningsgruppen^Träningsläger med Jimmy Blakeney från Team Wave Sport^Kattilakoski och Piteälven^16-23 juni^§18^06/22/02 00:00:00^2002^6^22^Sverigecup 3 - RM^Eventuellt riksmästerskap ^Kattilakoski^^§19^08/29/02 00:00:00^2002^8^29^EM^Europas bästa gör upp om titeln.^Thun, Schweiz^29 aug - 1 sep^http://www.eurodeo.com/§20^08/02/02 00:00:00^2002^8^2^Norrlandsturen^Succén fortsätter! Sveriges bästa älvar får återigen besök.^Norrbotten / Västerbotten^2 - 11 aug^§21^07/13/02 00:00:00^2002^7^13^Sverigecup 4 - Idreyran^Raggarfestival i Idre med deltävling nr 4 i sverigecupen^Storån, Idre^^http://www.nordaventyr.com§22^07/17/02 00:00:00^2002^7^17^Sjoafestivalen^Norges klassiska paddelfestival i paradiset på jorden.^Sjoa^17-21 juli^http://www.padling.no/t2.asp?p=3865&x=1&a=12947§23^09/19/02 00:00:00^2002^9^19^Höstläger^Eventuellt höstläger för träningsgruppen^Vindelälven^19-22 sep^§24^07/06/02 00:00:00^2002^7^6^Freestyletävling + fest^Stort kalas på Wålstedts "hippiepub". med liveband och självklart en freestyletävling.^Björbo / Dala-Floda^^§25^04/14/02 00:00:00^2002^4^14^Ice Break Freestyle^Freestyletävling i Helsingfors, Finland. Mycket publik och bevakat av TV förra året.^Helsinki^12-16^http://www.solagem.fi/icebreak2002/§26^06/21/02 00:00:00^2002^6^21^Voss Extremvecka^Voss årliga extremsportfestival. Mycket fina turer, hur brant man vill och freestyletävling på välkända Bulken. Mycket fest och musik, 10 band bokade och 10 till på gång.^Voss på norska Vestlandet^21-30 juni^§
